!!! SPECIES                                             ;   k298    ;     A     ;   n ;   E/R   ; CODE1     ; CODE2     ; CODE3
! 
! Acyclic alkanes
! 
CH3C(CH3)(CH3)CH3                                       ;  8.20e-13 ;  1.20e-11 ; 0.0 ;   800.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH(CH3)CH3                                     ;  5.26e-12 ;  1.77e-11 ; 0.0 ;   362.0 ; MJ18KMV000;           ;           
CH3CH2CH(CH3)CH2CH3                                     ;  5.53e-12 ;  1.80e-11 ; 0.0 ;   351.0 ; MJ18KMV000;           ;           
CH3CH2C(CH3)(CH3)CH3                                    ;  2.23e-12 ;  3.37e-11 ; 0.0 ;   809.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH(CH3)CH3                                    ;  6.14e-12 ;  1.25e-11 ; 0.0 ;   212.0 ; MJ18KMV000;           ;           
CH3CH2CH(CH3)CH(CH3)CH3                                 ;  6.58e-12 ;  1.53e-11 ; 0.0 ;   252.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2CH(CH3)CH3                                 ;  5.70e-12 ;  2.70e-11 ; 0.0 ;   460.0 ; MJ18KMV000;           ;           
CH3CH(CH3)C(CH3)(CH3)CH3                                ;  3.81e-12 ;  3.81e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH(CH3)CH(CH3)CH3                             ;  6.60e-12 ;  6.60e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2C(CH3)(CH3)CH3                             ;  3.34e-12 ;  3.34e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(CH3)(CH3)C(CH3)(CH3)CH3                            ;  9.72e-13 ;  1.20e-11 ; 0.0 ;   750.0 ; MJ18KMV000;           ;           
CH3CH2C(CH2CH3)(CH2CH3)CH2CH3                           ;  4.80e-12 ;  4.80e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2C(CH3)(CH3)CH3                                 ;  3.40E-12 ;  3.40E-12 ; 0.  ;     0.  ; RA97KMV000;           ;           
CH3CH2CH2CH2C(CH3)(CH3)CH3                              ;  4.80E-12 ;  4.80E-12 ; 0.  ;     0.  ; RA97KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH(CH3)CH3                            ;  1.01E-11 ;  1.01E-11 ; 0.  ;     0.  ; RA97KMV000;           ;           
CH3CH2CH2CH2CH(CH3)CH2CH2CH3                            ;  9.70E-12 ;  9.70E-12 ; 0.  ;     0.  ; RA97KMV000;           ;           
CH3CH(CH3)CH2CH(CH3)CH(CH3)CH3                          ;  7.90E-12 ;  7.90E-12 ; 0.  ;     0.  ; RA97KMV000;           ;           
! 
! Mono-cycloalkanes
! 
C1H2CH2C1H2                                             ;  7.40e-14 ;  6.00e-12 ; 0.0 ;  1300.0 ; MJ18KMV000;           ;           
C1H2CH2CH2C1H2                                          ;  2.00e-12 ;  1.11e-11 ; 0.0 ;   510.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2C1H2                                       ;  4.90e-12 ;  2.20e-11 ; 0.0 ;   450.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2CH2C1H2                                    ;  6.90e-12 ;  3.00e-11 ; 0.0 ;   440.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2C1HCH3                                     ;  8.60e-12 ;  8.60e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2C1HCH(CH3)CH3                                    ;  2.61e-12 ;  2.61e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2CH2CH2C1H2                                 ;  1.10e-11 ;  4.00e-11 ; 0.0 ;   388.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2CH2C1HCH3                                  ;  9.64e-12 ;  9.64e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2CH2CH2CH2C1H2                              ;  1.30e-11 ;  5.20e-11 ; 0.0 ;   408.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2CH2C1HCH2CH2CH2CH3                         ;  1.47e-11 ;  1.47e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
! 
! Poly-cycloalkanes
! 
C2H2CH2CH(C1H2)CH2CH2C12H                               ;  5.10e-12 ;  5.10e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C12HCH(C24H)CH2CH(C34H)C13H                             ;  1.70e-12 ;  1.70e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH(CH2C2H2)CH2CH2C12H                            ;  1.37e-11 ;  1.37e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C2H2CH2CH2C1HCH2CH2CH2C12H                              ;  1.03e-11 ;  1.03e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C12HCH2CH2CH2C1HCH(C3H2)CH2CH2C23H                      ;  1.06e-11 ;  1.06e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C2H2CH(C3H2)CH2CH(CH2C12H)CH2C3HC1H2                    ;  2.15e-11 ;  2.15e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C12HCH2CH(C1(CH3)CH3)CH2CH2C2HCH3                       ;  1.24e-11 ;  1.24e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C23HCH2CH(C1(CH3)CH3)CH2C3HC12CH3                       ;  2.70e-12 ;  2.70e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
! 
! Saturated Alcohols
! 
CH3CH2(OH)                                              ;  3.20e-12 ;  3.00e-12 ; 0.0 ;   -20.0 ; MJ18KMV000;           ;           
CH3CH2CH2(OH)                                           ;  5.80e-12 ;  4.60e-12 ; 0.0 ;   -70.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH3                                            ;  5.10e-12 ;  2.60e-12 ; 0.0 ;  -200.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2(OH)                                        ;  8.50e-12 ;  5.30e-12 ; 0.0 ;  -140.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)CH3                                         ;  8.70e-12 ;  8.70e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2(OH)                                       ;  8.90e-12 ;  2.73e-12 ; 0.0 ;  -352.0 ; MJ18KMV000;           ;           
CH3C(OH)(CH3)CH3                                        ;  1.10e-12 ;  1.60e-12 ; 0.0 ;   121.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2(OH)                                     ;  1.10e-11 ;  1.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH(OH)CH3                                      ;  1.10e-11 ;  1.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)CH2CH3                                      ;  1.30e-11 ;  1.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2CH2(OH)                                    ;  1.40e-11 ;  1.50e-12 ; 0.0 ;  -664.0 ; MJ18KMV000;           ;           
CH3CH2C(OH)(CH3)CH3                                     ;  3.40e-12 ;  2.00e-12 ; 0.0 ;  -160.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH(CH3)CH3                                     ;  1.20e-11 ;  2.50e-12 ; 0.0 ;  -464.0 ; MJ18KMV000;           ;           
CH3C(CH3)(CH3)CH2(OH)                                   ;  5.50e-12 ;  5.00e-12 ; 0.0 ;   -28.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2(OH)                                  ;  1.30e-11 ;  1.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH(OH)CH3                                   ;  1.20e-11 ;  1.20e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2C(OH)(CH3)CH3                                  ;  7.10e-12 ;  7.10e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2CH(CH3)CH3                                  ;  1.70e-11 ;  1.70e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(OH)(CH3)CH(CH3)CH3                                 ;  9.30e-12 ;  1.45e-12 ; 0.0 ;  -554.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH2(OH)                               ;  1.30e-11 ;  1.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(OH)(CH3)CH2CH(CH3)CH3                              ;  1.10e-11 ;  1.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH2CH2(OH)                            ;  1.30e-11 ;  1.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2C(OH)(CH3)CH2CH(CH3)CH3                           ;  1.30e-11 ;  1.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH(OH)CH2C1H2                                    ;  1.10e-11 ;  1.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH(OH)CH2C1H2                                 ;  1.70e-11 ;  1.70e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH2(OH)CH2(OH)                                          ;  1.45e-11 ;  1.45e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2(OH)                                        ;  2.10e-11 ;  2.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)CH2(OH)                                     ;  2.43e-11 ;  2.43e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2CH2(OH)                                     ;  2.99e-11 ;  2.99e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH2(OH)CH2CH2CH2(OH)                                    ;  3.67e-11 ;  3.67e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH(OH)CH3                                      ;  2.12e-11 ;  2.12e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2C(OH)(CH3)CH3                               ;  2.50e-11 ;  2.50e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH(OH)CH3                             ;  2.52E-11 ;  2.52E-11 ; 0.  ;     0.  ; WC99KMV000;           ;           
CH3CH2CH2CH2CH2CH(OH)CH2CH3                             ;  3.14E-11 ;  3.14E-11 ; 0.  ;     0.  ; WC99KMV000;           ;           
CH3CH2CH2CH2CH(OH)CH2CH2CH3                             ;  2.87E-11 ;  2.87E-11 ; 0.  ;     0.  ; WC99KMV000;           ;           
! 
! Saturated Aldehydes
! 
CH3CHO                                                  ;  1.50e-11 ;  4.70e-12 ; 0.0 ;  -345.0 ; MJ18KMV000;           ;           
CH3CH2CHO                                               ;  1.90e-11 ;  4.90e-12 ; 0.0 ;  -405.0 ; MJ18KMV000;           ;           
CH3CH2CH2CHO                                            ;  2.40e-11 ;  6.00e-12 ; 0.0 ;  -410.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CHO                                           ;  2.60e-11 ;  6.80e-12 ; 0.0 ;  -410.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CHO                                         ;  2.66e-11 ;  8.60e-12 ; 0.0 ;  -336.0 ; MJ18KMV000;           ;           
CH3CH2CH(CH3)CHO                                        ;  3.33e-11 ;  3.33e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2CHO                                        ;  2.59e-11 ;  2.59e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(CH3)(CH3)CHO                                       ;  2.80e-11 ;  5.30e-12 ; 0.0 ;  -494.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CHO                                      ;  2.85e-11 ;  4.30e-12 ; 0.0 ;  -565.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH(CH3)CHO                                     ;  3.30e-11 ;  3.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(CH3)CH2CHO                                     ;  2.91e-11 ;  2.91e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2CH2CHO                                     ;  2.63e-11 ;  2.63e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(CH3)(CH3)CH2CHO                                    ;  2.14e-11 ;  2.14e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(CHO)CH2CH3                                     ;  4.02e-11 ;  4.02e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CHO                                   ;  2.96e-11 ;  2.96e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(CH3)CH(CH3)CHO                                 ;  4.20e-11 ;  4.20e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH2CH2CHO                             ;  3.20e-11 ;  3.20e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2C1HCHO                                           ;  2.10e-11 ;  2.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2C1HCHO                                        ;  2.63e-11 ;  2.63e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2C1HCHO                                     ;  3.13e-11 ;  3.13e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2CH2CH2C1HCHO                                  ;  3.70e-11 ;  3.70e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CHOCHO                                                  ;  9.70e-12 ;  3.10e-12 ; 0.0 ;  -340.0 ; MJ18KMV000;           ;           
CHOCH2CH2CH2CHO                                         ;  2.38E-11 ;  2.38E-11 ; 0.  ;     0.  ; RA89KMV000;           ;
CH3COCHO                                                ;  1.30e-11 ;  1.90e-12 ; 0.0 ;  -575.0 ; MJ18KMV000;           ;           
CH3COCH2C1HCH(C1(CH3)CH3)CH2CHO                         ;  5.00e-11 ;  5.00e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH(C1(CH3)CH3)CH2C1HCH2CHO                         ;  3.90e-11 ;  5.20e-12 ; 0.0 ;  -600.0 ; MJ18KMV000;           ;           
CH2(OH)CHO                                              ;  1.02e-11 ;  1.02e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CHO                                            ;  1.70e-11 ;  1.70e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH2(OH)CH2CHO                                           ;  1.99e-11 ;  1.99e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)CHO                                         ;  2.37e-11 ;  2.37e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2CHO                                         ;  2.95e-11 ;  2.95e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(OH)(CH3)CHO                                        ;  1.40e-11 ;  1.40e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C(OH)(CH2(OH))CHO                                    ;  3.30e-11 ;  3.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH(OH)CHO                                      ;  4.10e-11 ;  4.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
! 
! Saturated Ketones
! 
CH3COCH3                                                ;  1.80e-13 ;  4.82e-24 ; 3.88;  -678.0 ; MM19KMV000;           ;           
CH3CH2COCH3                                             ;  1.10e-12 ;  1.50e-12 ; 0.0 ;    90.0 ; MJ18KMV000;           ;           
CH3CH2CH2COCH3                                          ;  4.10e-12 ;  3.80e-13 ; 0.0 ;  -705.0 ; MJ18KMV000;           ;           
CH3CH2COCH2CH3                                          ;  2.00e-12 ;  2.00e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH(CH3)CH3                                         ;  3.00e-12 ;  1.45e-12 ; 0.0 ;  -219.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2COCH3                                       ;  7.50e-12 ;  8.40e-13 ; 0.0 ;  -654.0 ; MJ18KMV000;           ;           
CH3CH2CH2COCH2CH3                                       ;  6.40e-12 ;  6.40e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(CH3)COCH3                                      ;  6.20e-12 ;  6.20e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH2CH(CH3)CH3                                      ;  1.28e-11 ;  8.00e-13 ; 0.0 ;  -828.0 ; MJ18KMV000;           ;           
CH3COC(CH3)(CH3)CH3                                     ;  1.21e-12 ;  1.21e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2COCH3                                    ;  9.40e-12 ;  3.25e-12 ; 0.0 ;  -317.0 ; MJ18KMV000;           ;           
CH3COCH2CH2CH(CH3)CH3                                   ;  1.20e-11 ;  1.24e-12 ; 0.0 ;  -674.0 ; MJ18KMV000;           ;           
CH3CH(CH3)COCH(CH3)CH3                                  ;  4.90e-12 ;  4.90e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2COCH3                                 ;  1.10e-11 ;  1.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH2COCH3                              ;  1.22e-11 ;  1.22e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2COCH2CH(CH3)CH3                            ;  2.50e-11 ;  2.50e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2CH2CH2CH2COCH3                           ;  1.32e-11 ;  1.32e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2COC1H2                                           ;  8.70e-13 ;  8.70e-13 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2COCH2C1H2                                        ;  2.90e-12 ;  2.90e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C1H2CH2CH2COCH2C1H2                                     ;  6.40e-12 ;  6.40e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C1(CH3)COCH(C2H2)CH2CH2C12H                          ;  4.80e-12 ;  4.80e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3C1(CH3)CH(C2H2)COCH2CH2C12H                          ;  1.52e-11 ;  1.52e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)C12CH2CH2COC1HC2H2                            ;  6.00e-12 ;  6.00e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
C2H2CH2CH(C1(CH3)CH3)CH2COC12CH3                        ;  4.10e-12 ;  4.10e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCOCH3                                              ;  2.30e-13 ;  5.25e-13 ; 0.0 ;   243.0 ; MJ18KMV000;           ;           
CH3CH2CH2COCOCH3                                        ;  3.60e-12 ;  3.60e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH2CH2COCH3                                        ;  7.13e-12 ;  7.13e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH2COCH3                                           ;  1.15E-12 ;  1.15E-12 ; 0.  ;     0.  ; RA89KMV000;           ;
CH3COCH2(OH)                                            ;  4.50e-12 ;  1.60e-12 ; 0.0 ;  -305.0 ; MJ18KMV000;           ;           
CH3CH2COCH2(OH)                                         ;  7.60e-12 ;  7.60e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)COCH3                                          ;  9.30e-12 ;  9.30e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH2CH2(OH)                                         ;  1.04e-11 ;  1.04e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH2CH2CH2(OH)                                      ;  1.55e-11 ;  1.55e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH(CH3)CH2(OH)                                     ;  1.46e-11 ;  1.46e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COC(OH)(CH3)CH3                                      ;  8.50e-13 ;  8.50e-13 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2CH2COCH3                                    ;  2.20e-11 ;  2.20e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)COCH2CH3                                    ;  1.36e-11 ;  1.36e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2COCH2CH2CH2(OH)                                   ;  1.70e-11 ;  1.70e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH2C(OH)(CH3)CH3                                   ;  3.80e-12 ;  3.80e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)CH2CH2COCH3                                 ;  1.90e-11 ;  1.90e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2CH2COCH2CH3                                 ;  1.60e-11 ;  1.60e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2COCH2CH2CH2(OH)                                ;  1.00e-11 ;  1.00e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH(OH)CH2CH2COCH3                              ;  2.30e-11 ;  2.30e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH(OH)CH2CH2COCH2CH3                              ;  1.50e-11 ;  1.50e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(OH)CH2CH2COCH2CH2CH3                              ;  1.90e-11 ;  1.90e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3COCH(OH)CH2(OH)                                      ;  1.20e-11 ;  1.20e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
! 
! Saturated Hydroperoxides
! 
CH3CH2(OOH)                                             ;  6.00e-12 ;  6.00e-12 ; 0.0 ;     0.0 ; MJ18KMV000;   VALUELOW;           
CH3C(OOH)(CH3)CH3                                       ;  3.56e-12 ;  7.00e-13 ; 0.0 ;  -485.0 ; MJ18KMV000;           ;           
! 
! Saturated Ethers
! 
CH3-O-CH3                                               ;  2.80e-12 ;  5.70e-12 ; 0.0 ;   215.0 ; MJ18KMV000;           ;           
CH3CH2-O-CH3                                            ;  6.30e-12 ;  6.30e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2-O-CH2CH3                                         ;  1.22e-11 ;  4.62e-12 ; 0.0 ;  -289.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2-O-CH3                                      ;  1.45e-11 ;  1.01e-11 ; 0.0 ;  -107.0 ; MJ18KMV000;           ;           
CH3-O-C(CH3)(CH3)CH3                                    ;  3.00e-12 ;  4.00e-12 ; 0.0 ;    80.0 ; MJ18KMV000;           ;           
CH3CH2CH2-O-CH2CH2CH3                                   ;  2.00e-11 ;  1.03e-11 ; 0.0 ;  -197.0 ; MJ18KMV000;           ;           
CH3CH(CH3)-O-CH(CH3)CH3                                 ;  1.00e-11 ;  2.97e-12 ; 0.0 ;  -361.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2-O-CH2CH3                                   ;  2.20e-11 ;  6.60e-12 ; 0.0 ;  -362.0 ; MJ18KMV000;           ;           
CH3CH2-O-C(CH3)(CH3)CH3                                 ;  8.70e-12 ;  3.40e-12 ; 0.0 ;  -280.0 ; MJ18KMV000;           ;           
CH3CH2C(CH3)(CH3)-O-CH3                                 ;  5.50e-12 ;  3.07e-12 ; 0.0 ;  -172.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2-O-CH(CH3)CH3                              ;  2.10e-11 ;  2.10e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH(CH3)CH2-O-CH2CH(CH3)CH3                           ;  2.61E-11 ;  2.61E-11 ; 0.  ;     0.  ; PB89KMV000;           ;
CH3CH2CH2CH2-O-CH2CH2CH2CH3                             ;  2.80e-11 ;  4.50e-12 ; 0.0 ;  -550.0 ; MJ18KMV000;           ;           
CH3C(CH3)(CH3)-O-C(CH3)(CH3)CH3                         ;  3.70e-12 ;  3.70e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3CH2CH2CH2CH2-O-CH2CH2CH2CH2CH3                       ;  3.30e-11 ;  7.70e-12 ; 0.0 ;  -429.0 ; MJ18KMV000;           ;           
CH3-O-CH2-O-CH3                                         ;  4.50e-12 ;  2.70e-18 ; 0.0 ;  -879.0 ; MJ18KMV000;           ;           
CH3-O-CH(CH3)-O-CH3                                     ;  8.90e-12 ;  8.90e-12 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
CH3-O-CH2CH2-O-CH3                                      ;  2.80e-11 ;  5.30e-18 ; 0.0 ; -1220.0 ; MJ18KMV000;           ;           
CH3CH2-O-CH2-O-CH2CH3                                   ;  1.96e-11 ;  3.80e-18 ; 0.0 ; -1212.0 ; MJ18KMV000;           ;           
CH3-O-C(CH3)(CH3)-O-CH3                                 ;  4.10e-12 ;  3.70e-12 ; 0.0 ;   -30.0 ; MJ18KMV000;           ;           
CH3CH2-O-CH2CH2-O-CH2CH3                                ;  5.80e-11 ;  5.80e-18 ; 0.0 ; -1400.0 ; MJ18KMV000;           ;           
CH3-O-CH2CH2CH2CH2-O-CH3                                ;  3.00e-11 ;  3.00e-11 ; 0.0 ;     0.0 ; MJ18KMV000;           ;           
