! List of the henry's law constant
! ----------------------------------
!
! This file is read up to the keyword END.
! Comment line (! as first character) can be placed  
! everywhere in the file.
!
! Format of the file is free, but first column (chemical formula) 
! must be separate from the henry data by ";". Data after
! the "!" are not read.
! Temporary set of constants, taken from Sander, 1996
!
! Effective Henry'law constants are in M/atm
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!C1
!name ; H(logM/atm DeltaH(J/mol) ; source or comments
!CH2O                                      ; 3004.      ;  30000 ;  -100 ; DUMHENRY1  ! Moller & Mauersberger,1992
!CHO(OH)                                   ; 8900.      ;    0 ; -100 ; BJ96HMV000
!CH4                                       ; 1.4E-03    ;    0 ; -100 ; DL95HRV000
!CHO(ONO2)                                 ; 1.8E+04    ;    0 ; -100 ; DUMHENRY1   ! estimated with GROMHE 
!CHO(OOH)                                  ; 8.95E+06   ;    0 ; -100 ; DUMHENRY1   ! estimated with GROMHE
!CHO(OONO2)                                ; 5.08E+06   ;    0 ; -100 ; DUMHENRY1   ! estimated with GROMHE
!CO                                        ; 9.90E-04   ;    0 ; -100 ; DL95HRV000
!CO2                                       ; 3.58E-02   ;    0 ; -100 ; DL95HRV000
!                                                       
!    Structure                               Kh (M/atm)                    
!
! Hydrocarbons --------------------     
c1(CH3)cHc(CH3)cHcHc1H                    ;   1.6E-01 ;  4000  ; -100 ; JD95HMV000 ;   ;
c1(CH3)cHcHcHcHc1H                        ;   1.8E-01 ;  4100  ; -100 ; JD95HMV000 ;   ;
c1(CH2CH3)c(CH2CH3)cHcHcHc1H              ;   3.8E-01 ;     0  ; -100 ; EP00HEV000 ;   ;
c1(CH3)c(CH3)cHcHcHc1H                    ;   2.5E-01 ;  4200  ; -100 ; JD95HMV000 ;   ;
c1(CH3)cHcHc(CH3)cHc1H                    ;   1.7E-01 ;  4500  ; -100 ; JD95HMV000 ;   ;
c1(CH3)c(CH3)cHc(CH3)cHc1H                ;   1.5E-01 ;  4300  ; -100 ; KH95HMV000 ;   ;
c1(CH2CH2CH3)cHcHcHcHc1H                  ;   1.4E-01 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(CH(CH3)CH3)cHcHcHcHc1H                 ;   7.8E-01 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(CH2CH3)c(CH3)cHcHcHc1H                 ;   2.4E-01 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(CH2CH2CH3)c(CH3)cHcHcHc1H              ;   3.1E-02 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(C(CH3)(CH3)CH2CH3)cHcHcHcHc1H          ;   8.4E-02 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(CH(CH3)CH3)cHcHc(CH3)cHc1H             ;   1.3E-01 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(CH2CH2CH2CH2CH3)cHcHcHcHc1H            ;   1.7E-01 ;     0  ; -100 ; DM81HRV000 ;   ;
c1(CdH=CdH2)cHcHcHcHc1H                    ;  3.6E-01 ;     0  ; -100 ; EP00HEV000 ;   ;
c1(CH2CH2CH2CH3)cHcHcHcHc1H                ;  6.3E-02 ;     0  ; -100 ; EP00HEV000 ;   ;
c1(CH(CH3)CH2CH3)cHcHcHcHc1H               ;  5.7E-02 ;     0  ; -100 ; EP00HEV000 ;   ;
c1(CH3)c(CH3)c(CH3)cHcHc1H                 ;  2.3E-01 ;     0  ; -100 ; EP00HEV000 ;   ;
c1(CH3)c(CH(CH3)CH3)cHcHcHc1H              ;  8.8E-02 ;     0  ; -100 ; EP00HEV000 ;   ;
c1(CdH=CdH2)cHcHc(CH3)cHc1H                ;  3.2E-01 ;     0  ; -100 ; EP00HEV000 ;   ;
c1HcHcHcHc2cHcHcHcHc12                     ;  2.27    ;     0. ; -100 ; EP00HEV000 ;   ;
!
!Alcools-------------------------
CH3CdH=CdHCH2(OH)                         ;   3.03E+02 ;    0  ; -100 ; SH08HMV000 ;   ;
CH3C(OH)(CH3)CdH=CdH2                     ;   6.48E+01 ;    0  ; -100 ; SH08HMV000 ;   ;
CH3(OH)                                   ;   2.2E+02  ; 5200  ; -100 ; JS85HMV000 ;   ;
CH3CH2(OH)                                ;   1.9E+02  ; 6600  ; -100 ; JS85HMV000 ;   ;
CH3CH2CH2(OH)                             ;   1.3E+02  ; 7500  ; -100 ; JS85HMV000 ;   ;
CH3CH(OH)CH3                              ;   1.3E+02  ; 7500  ; -100 ; JS85HMV000 ;   ;
CH3CH2CH2CH2(OH)                          ;   1.3E+02  ; 7200  ; -100 ; JS85HMV000 ;   ;
CH3CH(CH3)CH2(OH)                         ;   1.0E+02  ;    0  ; -100 ; JS85HMV000 ;   ;
CH3CH2CH(OH)CH3                           ;   1.1E+02  ; 7300  ; -100 ; JS85HMV000 ;   ;
CH3C(OH)(CH3)CH3                          ;   7.0E+01  ; 8300  ; -100 ; JS85HMV000 ;   ;
CH3CH2C(OH)(CH3)CH3                       ;   7.3E+01  ;    0  ; -100 ; JB35HMV000 ;   ;
CH3CH2CH2CH2CH2(OH)                       ;   7.7E+01  ;    0  ; -100 ; JB35HMV000 ;   ;
CH3CH2CH2CH(OH)CH3                        ;   6.8E+01  ;    0  ; -100 ; JB35HMV000 ;   ;
CH3CH2CH2CH2CH2CH2(OH)                    ;   5.9E+01  ;    0  ; -100 ; RB69HMV000 ;   ;
CH3CH2CH(CH3)CH2(OH)                      ;   7.1E+01  ;    0  ; -100 ; JB35HMV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH2(OH)              ;   4.0E+01  ;    0  ; -100 ; RB69HMV000 ;   ;
CH3CH2CH(OH)CH2CH3                        ;   5.0E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH(CH3)CH(OH)CH3                       ;   5.7E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH(OH)CH3                     ;   4.1E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH(OH)CH2CH3                     ;   2.5E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH(CH3)CH2(OH)                   ;   2.3E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2C(OH)(CH3)CH3                    ;   2.8E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH(CH3)CH2CH2(OH)                      ;   7.1E+01  ;    0  ; -100 ; JB35HMV000 ;   ;
CH3CH(CH3)CH2CH(OH)CH3                    ;   2.2E+01  ;    0  ; -100 ; JH75HMV000 ;   ;
CH3CH2CH(CH2CH3)CH2(OH)                   ;   1.9E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2(OH)                 ;   5.3E+01  ;    0  ; -100 ; JB35HMV000 ;   ;
CH3CH2CH2CH2CH2CH(OH)CH3                  ;   1.8E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH(OH)CH2CH3                  ;   3.5E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH2CH2CH(OH)CH3               ;   8.1E+00  ;    0  ; -100 ; EP00HEV000 ; KB76HEV000 ;
CH3CH2CH2CH2CH(CH2CH3)CH2(OH)             ;   3.8E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH2CH2(OH)           ;   3.2E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH(OH)CH3            ;   2.0E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH(CH3)CH2CH(OH)CH2CH(CH3)CH3          ;   7.7E+00  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH2CH2CH2(OH)        ;   3.1E+01  ;    0  ; -100 ; JA99HMV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2(OH)  ;   4.5E+01  ;    0  ; -100 ; JA99HMV000 ;   ;
CH3C(CH3)(CH3)CH2(OH)                     ;   1.9E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2C(OH)(CH3)CH2CH3                    ;   5.7E+01  ;    0  ; -100 ; EP00HEV000 ;   ;
CdH2=CdHCH2(OH)                           ;   2.0E+02  ;    0  ; -100 ; JH75HMV000 ;   ;
C1H(OH)CH2CH2CH2CH2C1H2                   ;   2.3E+02  ;    0  ; -100 ; JA99HMV000 ;   ;
C1H(OH)CH(CH3)CH2CH2CH2C1H2               ;   1.3E+02  ;    0  ; -100 ; JA99HMV000 ;   ;
C1H(OH)CH2CH(CH3)CH2CH2C1H2               ;   2.7E+02  ;    0  ; -100 ; JA99HMV000 ;   ;
c1(CH2CH2(OH))cHcHcHcHc1H                 ;   3.9E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(CH2(OH))cHcHcHcHc1H                    ;   3.0E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c12cHcHcHcHc1cHcHcHc2(OH)                 ;  1.75E+04  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)cHc(CH3)c(CH3)cHc1H                 ;   2.4E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)c(CH3)cHcHc(CH3)c1H                 ;   8.9E+02  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)c(CH2CH3)cHcHcHc1H                  ;   2.2E+02  ;    0  ; -100 ; EP00HEV000 ;   ;
c1(OH)c(CH3)cHc(CH3)cHc1H                 ;   1.1E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)cHc(CH3)cHc(CH3)c1H                 ;   1.6E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)cHcHc(CH2CH3)cHc1H                  ;   1.3E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)c(CH3)c(CH3)cHcHc1H                 ;   1.4E+03  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)c(CH3)cHc(CH3)cHc1CH3               ;   3.8E+02  ;    0  ; -100 ; EP00HEV000 ;   ;
c1(OH)c(CH3)cHcHcHc1CH3                   ;   1.5E+02  ;    0  ; -100 ; SH85HMV000 ;   ;
c1(OH)cHcHc(CH2CH2CH3)cHc1H               ;   8.8E+02  ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)cHc(CH2CH3)cHc(CH3)c1H              ;   1.5E+03  ;    0  ; -100 ; EP00HEV000 ;   ;
c1(OH)c(CH(CH3)CH3)cHcHc(CH3)c1H          ;   2.07E+03 ;    0  ; -100 ; EP00HEV000 ;   ;
c1(OH)cHc(CH2CH3)cHcHc1H                  ;   1.59E+03 ;    0  ; -100 ; MA94HMV000 ;   ;
c1(OH)cHcHcHcHc1H                         ;   3.00E+03 ;    0  ; -100 ; JG87HMV000 ;   ;
!                                                      
! hydroperoxydes ---------                                       
CH3(OOH)                                  ;   3.1E+02  ;  5300 ; -100 ; DO96HMV000 ;   ;
CH3CH2(OOH)                               ;   3.4E+02  ;  6000 ; -100 ; DO96HMV000 ;   ;
!                                                      
! Ethers ------------                                    
!CH3CH(CH3)CH2-O-CdH=CdH2                   ; 2.58E-01 ;    0  ; -100 ; SH08HMV000 ;   ;
CH3CH(CH3)-O-CH(CH3)CH3                    ; 4.9E-01   ;    0  ; -100 ; FN94HMV000 ;   ;
CH3CH2CH2-O-CH2CH2CH3                      ; 2.3E-01   ; 8900  ; -100 ; AH73HMV000 ;   ;
CH3CH2-O-CH2CH3                            ; 1.2E+00   ;   0   ; -100 ; FN94HMV000 ;   ;
CH3C(CH3)(CH3)-O-CH3                       ; 1.6E+00   ; 7700  ; -100 ; GR93HMV000 ;   ;
CdH2=CdH-O-CH2CH3                          ; 1.9E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CdH2=CdH-O-CdH=CdH2                        ; 1.2E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CdH2=CdH-O-CH2CH2CH2CH3                    ; 4.6E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2CH2-O-CH2CH2CH2CH3                ; 1.7E-01   ;    0  ; -100 ; JH75HMV000 ;   ;
CH3CH(CH3)CH2CH2-O-CH2CH2CH(CH3)CH3        ; 6.8E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3-O-CH2CH2CH3                            ; 6.7E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3-O-CH(CH3)CH3                           ; 1.1E+00   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2CH2-O-CH(CH3)CH3                     ; 4.1E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3-O-CH2CH2CH2CH3                         ; 5.6E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2-O-CH2CH2CH3                         ; 8.8E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
CH3CH2-O-C(CH3)(CH3)CH2CH3                 ; 5.2E-02   ;    0  ; -100 ; EP00HEV000 ;   ;
!CH3-O-C(CH3)(CH3)CH3                       ; 1.7E+00  ;    0  ; -100 ; EP00HEV000 ;   ;
CH3-O-CH(CH3)CH2CH3                        ; 6.8E-01   ;    0  ; -100 ; EP00HEV000 ;   ;
c1(-O-CH2CH3)cHcHcHcHc1H                   ; 2.3E+00   ;    0  ; -100 ; EP00HEV000 ;   ;
!c1HcHcHcHcHc1-O-c2cHcHcHcHc2H              ; 3.6E+00  ;    0  ; -100 ; EP00HEV000 ;   ;
!
! Carbonyles----
! value below for formaldehyde is for the true H (no hydration)
!CH2O                                      ;  2.5E+00 ; 6500 ;  -100 ; XZ90HMV000 ;   ;
CH3CHO                                    ;  1.4E+01 ;  5600 ;  0.00 ; JS96HRV000 ;   ;
CH3CH2CHO                                 ;  1.3E+01 ;  5700 ; -0.10 ; XZ90HMV000 ;   ;
CH3CH2CH2CHO                              ;  9.6E+00 ;  6200 ; -0.14 ; XZ90HMV000 ;   ;
CH3CH2CH2CH2CHO                           ;  6.4E+00 ;  6300 ; -0.14 ; XZ90HMV000 ;   ;
CH3CH2CH2CH2CH2CHO                        ;  4.9E+00 ;  6500 ; -0.14 ; XZ90HMV000 ;   ;
CH3CH2CH2CH2CH2CH2CHO                     ;  3.3E+00 ;  7500 ; -0.14 ; XZ90HMV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CHO                  ;  2.1E+00 ;  7400 ; -0.14 ; XZ90HMV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH2CHO               ;  1.0E+00 ;  6700 ; -0.14 ; XZ90HMV000 ;   ;
CH3CH2CH2CH2CH2CH2CH2CH2CH2CHO            ;  6.1E-01 ;  8700 ; -0.14 ; XZ90HMV000 ;   ;
CdH2=CdHCHO                               ;  7.4E+00 ;  5100 ; -100 ; JS85HMV000 ;    ;
CdH2=Cd(CH3)CHO                           ;  6.5E+00 ;     0 ; -100 ; LI99HMV000 ;    ;
!CH3CdH=CdHCHO                             ;  5.2E+01;     0 ; -100 ; RB69HMV000 ;    ;
!CH3CH2CH2CdH=CdHCHO                       ;  2.0E+01;     0 ; -100 ; RB71HMV000 ;    ;
!CH3CdH=CdHCdH=CdHCHO                      ;  1.0E+02;     0 ; -100 ; RB71HMV000 ;    ;
!CH3CH2CH2CH2CH2CdH=CdHCHO                 ;  1.3E+01;     0 ; -100 ; RB71HMV000 ;    ;
CH3COCH3                                  ;  3.0E+01 ;  4600 ; -100 ; JS96HRV000 ;    ;
CH3CH2COCH3                               ;  2.0E+01 ;  5000 ; -100 ; JS96HRV000 ;    ;
CH3CH2CH2COCH3                            ;  1.6E+01 ;     0 ; -100 ; RB71HMV000 ;    ;
CH3CH2CH2CH2CH2COCH3                      ;  7.0E+00 ;     0 ; -100 ; RB71HMV000 ;    ;
CH3CH2CH2CH2CH2CH2COCH3                   ;  5.4E+00 ;     0 ; -100 ; RB71HMV000 ;    ;
CH3CH2CH2CH2CH2CH2CH2COCH3                ;  2.7E+00 ;     0 ; -100 ; RB71HMV000 ;    ;
CH3CH2CH2CH2CH2CH2CH2CH2CH2COCH3          ;  1.6E+00 ;     0 ; -100 ; RB71HMV000 ;    ;
CH3COCdH=CdH2                             ;  4.1E+01 ;     0 ; -100 ; EP00HEV000 ;    ;
CH3COC(CH3)(CH3)CH3                        ; 4.6E+00 ;     0 ; -100 ; EP00HEV000 ;    ;
C1(CH3)(CH3)CH2COCdH=Cd(CH3)C1H2           ; 1.5E+02 ;     0 ; -100 ; EP00HEV000 ;    ;
C1H2CH2COCH2CH2C1H2                        ; 1.11E+02;     0 ; -100 ; EP00HEV000 ;    ;
C1H2CH2COCH2C1H2                           ; 1.00E+02;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH2COCH2CH3                             ; 1.1E+01 ;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH2CH2CH2CH(CH2CH3)CHO                  ; 1.32E+00;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH2CH2COCH2CH2CH3                       ; 1.82E+01;     0 ; -100 ; EP00HEV000 ;    ;
CH3Cd(CH3)=CdHCOCH3                        ; 2.72E+01;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH(CH3)COCH3                            ; 1.03E+01;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH2CH(CH3)COCH3                         ; 1.37E+01;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH2COCH(CH3)CH3                         ; 6.49E+00;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH(CH3)COCH(CH3)CH3                     ; 2.83E+00;     0 ; -100 ; EP00HEV000 ;    ;
c1(CHO)cHcHcHcHc1H                         ; 4.2E+01 ;  4600 ; -100 ; XZ90HMV000 ;    ;
c1(COCH3)cHcHcHcHc1H                       ; 1.1E+02 ;  6000 ; -100 ; EB91HMV000 ;    ;
!
! Acids -----------------
CH3CO(OH)                                  ; 4.1E+03 ;  6300 ; -100 ; BJ96HMV000 ;    ;
CH3CH2CO(OH)                               ; 5.7E+03 ;     0 ; -100 ; IK95HMV000 ;    ;
CH3CH2CH2CO(OH)                            ; 4.7E+03 ;     0 ; -100 ; IK95HMV000 ;    ;
CH3CH(CH3)CO(OH)                           ; 1.1E+03 ;     0 ; -100 ; IK95HMV000 ;    ;
CH3CH2CH2CH2CO(OH)                         ; 2.2E+03 ;  6583 ; -100 ; IK95HMV000 ;    ;
CH3CH2CH2CH2CH2CO(OH)                      ; 1.4E+03 ;  6304 ; -100 ; IK95HMV000 ;    ;
CH3CH(CH3)CH2CO(OH)                        ; 1.2E+03 ;     0 ; -100 ; IK95HMV000 ;    ;
CH3C(CH3)(CH3)CO(OH)                       ; 3.5E+02 ;     0 ; -100 ; IK95HMV000 ;    ;
CdH2=Cd(CH3)CO(OH)                         ; 2.6E+03 ;     0 ; -100 ; IK95HMV000 ;    ;
CdH2=CdHCO(OH)                             ; 2.7E+03 ;     0 ; -100 ; EP00HEV000 ;    ;
CH3CH2CH(CH2CH3)CO(OH)                     ; 6.3E+02 ;     0 ; -100 ; EP00HEV000 ;    ;
CH3CdH=CdHCO(OH)                           ; 1.50E+04;     0 ; -100 ; EP00HEV000 ;    ;
c1HcHcHcHcHc1CdH=CdHCO(OH)                 ; 5.85E+04;     0 ; -100 ; EP00HEV000 ;    ;
c1HcHcHcHcHc1CO(OH)                        ; 2.6E+04 ;     0 ; -100 ; EP00HEV000 ;    ;
c1(CH2CO(OH))cHcHcHcHc1H                   ; 2.4E+04 ;     0 ; -100 ; EP00HEV000 ;    ;
CH3CO(OOH)                                 ; 8.4E+02 ;  5300 ; -100 ; DO96HMV000 ;    ;
!
! Esters----------
CdH2=Cd(CH3)CO-O-CH3                       ; 2.83E+00  ;   0 ; -100 ; SH08HMV000 ;    ;
